Latitude,Longitude
39.941964005595,-105.14124703953
39.94175052106,-105.14153124226
39.940785623209,-105.14014643842
39.939634588035,-105.13839291772
39.937912704549,-105.13482001146
39.936168758806,-105.13100569015
39.934958157923,-105.12824010747
39.933913083252,-105.12595023033
39.932275935787,-105.12231848058
39.931350150301,-105.12061423981
39.930153435044,-105.11886901938
39.928829346688,-105.11718720378
39.92638515123,-105.11404341637
39.925860151552,-105.11334339784
39.92585325474,-105.11333880464
39.926041030894,-105.11306116915
39.926838330776,-105.11407459444
39.92745877143,-105.11486165707
39.928189324345,-105.11579107932
39.928946734311,-105.11675184028
39.929872742825,-105.11793030385
39.930962979853,-105.11941062949
39.931902587475,-105.12095426024
39.932414952679,-105.12196492092
39.932959982259,-105.12316118615
39.933420335603,-105.12418027756
39.934442465835,-105.12645919607
39.935668716315,-105.12916736827
39.936272263965,-105.13050431377
39.936848645937,-105.13178370283
39.937511661458,-105.13324801198
39.938121579534,-105.13461443957
39.938727982162,-105.13593345259
39.939378773863,-105.13718614057
39.940040775886,-105.13827746102
39.940712042028,-105.13931086066
39.941353967569,-105.14029976905
39.941862104933,-105.14108128014
39.941967280517,-105.14119281488
39.941976317613,-105.14120644899
39.941984868024,-105.14122113042
39.941974608573,-105.14122588358
39.941970831439,-105.14123413546
39.941972709255,-105.14122138079
39.941963517311,-105.14124602527
39.941966601966,-105.14121760157
39.941960432656,-105.14120661223





https://maps.co
"Created with Maps.co Map Maker"
