Latitude,Longitude
39.949487409347,-105.15269323895
39.949643681166,-105.1524706156
39.949847372992,-105.15275036991
39.950135785954,-105.15313220747
39.950332665959,-105.15340780445
39.950635060132,-105.15380125762
39.951127512509,-105.15444230558
39.951551875401,-105.15498097599
39.952016429351,-105.15557834297
39.952197368945,-105.15579157859
39.952469346609,-105.1561570177
39.952826144321,-105.15661136113
39.95352177667,-105.15748661253
39.954206529262,-105.15838084392
39.954788406742,-105.15910434634
39.955234568383,-105.15972930104
39.955717234829,-105.16044303471
39.956188426929,-105.16120254729
39.95661876126,-105.16208725748
39.957145432101,-105.16325534071
39.957682040847,-105.16451329674
39.957963736952,-105.16525307834
39.958457966858,-105.16657385271
39.959332394,-105.1688182949
39.9601296752,-105.17082700462
39.961243395115,-105.17374821473
39.962126780674,-105.17602466925
39.963410700514,-105.17930672928
39.964124657668,-105.18117876967
39.964123617186,-105.1811848938
39.963919554396,-105.18132698345
39.963503303791,-105.18024509064
39.962998434834,-105.17894220938
39.962634082768,-105.17801339536
39.962273887088,-105.17708502059
39.961859636877,-105.17602823023
39.961237742891,-105.17442158703
39.960608189272,-105.17279571527
39.959965320321,-105.1711426128
39.95938720425,-105.16965551574
39.958694169667,-105.16785196038
39.958275963373,-105.16678485647
39.957667934321,-105.16522118019
39.95709609034,-105.163746197
39.956588319403,-105.16262138707
39.956149362629,-105.16176442129
39.955490812332,-105.16061534789
39.954838812405,-105.15964166451
39.954215114872,-105.1588145332
39.953634577248,-105.15806949371
39.952800804507,-105.15698882919
39.951419093961,-105.15520160481
39.950726453041,-105.15430431916
39.949824175866,-105.15313564849





https://maps.co
"Created with Maps.co Map Maker"
