Latitude,Longitude
39.923971934394,-105.11024117601
39.924162105889,-105.11001490047
39.924677355197,-105.11081025553
39.925269693171,-105.11161173439
39.925975412041,-105.1125090673
39.926568856627,-105.11324207339
39.927155105122,-105.11398325767
39.92765897878,-105.11464881836
39.928174546529,-105.11530414043
39.929018887264,-105.11628091686
39.929548865145,-105.11706158668
39.930232352294,-105.11788707262
39.930611367355,-105.11837256489
39.93111771675,-105.11907482004
39.931683430361,-105.11995296478
39.932087098335,-105.12064709805
39.932387768665,-105.12123219224
39.93262634828,-105.12170291992
39.932813075521,-105.12213878272
39.933183282612,-105.12310303686
39.933567683401,-105.12394792272
39.93401026154,-105.12490232446
39.93445838463,-105.12589993818
39.934826803151,-105.12671848642
39.935212391773,-105.12756682471
39.935858315607,-105.12901073118
39.936945654885,-105.13131461752
39.937875911289,-105.13337198291
39.938960237534,-105.13583701639
39.939470254303,-105.13681602268
39.940104705006,-105.13788398757
39.940962797296,-105.1391852503
39.942087144678,-105.14054709353
39.943350450565,-105.14262328629
39.944998649573,-105.14540812249
39.94599379727,-105.14694805971
39.946684040436,-105.14802653348
39.946495889207,-105.14823574578
39.945812280629,-105.14718752811
39.944747677928,-105.14553207251
39.943783037706,-105.1440451464
39.942707511284,-105.14238308952
39.941803747322,-105.1409899825
39.94087055049,-105.13955158234
39.939842147425,-105.13796612623
39.939173781534,-105.13681277635
39.938129352739,-105.13462800314
39.936973074742,-105.13205537831
39.936387140829,-105.130761552
39.935406119324,-105.12858160798
39.934550134738,-105.12668232524
39.933748177936,-105.12488408731
39.93293701943,-105.12310757903
39.932240082949,-105.12159959557
39.931748522991,-105.12067825678
39.931088874483,-105.11960353631
39.93051400669,-105.11875998157
39.929363049746,-105.11728357083
39.928333949024,-105.11597622934
39.927421530352,-105.11481616186
39.926503109278,-105.11364353255
39.925485272631,-105.11234811366
39.924613632907,-105.11119834303





https://maps.co
"Created with Maps.co Map Maker"
