Latitude,Longitude
39.967495660631,-105.19050210152
39.967697115903,-105.19035458002
39.968709942577,-105.19292122239
39.969303423188,-105.1944498709
39.969779846167,-105.19570580597
39.970581622265,-105.19774967442
39.971396327059,-105.19984276887
39.972117613079,-105.20170737383
39.97285820227,-105.20361339358
39.973723058184,-105.2058102151
39.974768980897,-105.20844613127
39.975634256775,-105.21036648633
39.976281728787,-105.2117628161
39.977337813403,-105.214103372
39.977529253214,-105.21454805635
39.977539636172,-105.2145429236
39.977359416687,-105.21471093552
39.977094273129,-105.21414029555
39.976411292216,-105.21264482505
39.975768976402,-105.21126751072
39.975016782113,-105.20963106488
39.974492149668,-105.20843363437
39.973959296424,-105.20713238971
39.973673083664,-105.20640921413
39.97323707751,-105.20527567816
39.972886852224,-105.20437636615
39.972192907029,-105.20258524234
39.971347330043,-105.2004113031
39.970276857122,-105.19765798359
39.969448789489,-105.19552993516
39.968317048223,-105.19262248303
39.967975151386,-105.19172853181





https://maps.co
"Created with Maps.co Map Maker"
