Latitude,Longitude
39.963862218033,-105.18117081568
39.963661779353,-105.18131297276
39.962857739114,-105.17927586578
39.961612086876,-105.17605190974
39.960565814594,-105.17336043
39.959728788544,-105.17126116276
39.958776652032,-105.16895779698
39.957820637326,-105.16632386773
39.95666922689,-105.1635278178
39.95574813511,-105.16175219543
39.954418415449,-105.15964404389
39.953293740146,-105.15816882893
39.951448447566,-105.15574009717
39.949714736784,-105.15345884955
39.948311485799,-105.1515103697
39.946587202645,-105.14887312496
39.946780633893,-105.14866921611
39.94749929502,-105.14977753803
39.948248871505,-105.15093125553
39.949490282012,-105.1526855531
39.950641333977,-105.15419830335
39.951050511738,-105.1547304926
39.952617290383,-105.15675824261
39.953468952596,-105.15785257223
39.954428343228,-105.15909420896
39.954827218085,-105.15963869739
39.955513935327,-105.1606820767
39.956256306129,-105.16197528823
39.956977291619,-105.16348181672
39.957549501296,-105.16492018356
39.957973029419,-105.16600720002
39.958647587113,-105.16773751228
39.959256947796,-105.16932210547
39.959870760249,-105.17089967593
39.960752734948,-105.17316077813
39.961864488289,-105.17604213375
39.963046585147,-105.17906814278





https://maps.co
"Created with Maps.co Map Maker"
