Latitude,Longitude
39.86860707,-105.058795
39.86910165,-105.0590186
39.86952984,-105.0592117
39.87001666,-105.0594299
39.87037897,-105.0596016
39.87078453,-105.0598212
39.87121127,-105.0600331
39.87172949,-105.0603577
39.87209385,-105.0605776
39.87258222,-105.0609518
39.87309906,-105.0613166
39.87356333,-105.0616642
39.87400609,-105.0619869
39.87448503,-105.0623311
39.87490412,-105.0626482
39.87542306,-105.063014
39.87596738,-105.0634151
39.87643079,-105.0637604
39.87684864,-105.0640742
39.87736802,-105.0644858
39.87803232,-105.0649681
39.87863474,-105.0654296
39.87908389,-105.0657426
39.87983457,-105.0662796
39.88067914,-105.0669451
39.88142714,-105.0674663
39.88217588,-105.0680629
39.88275197,-105.0684385
39.88341471,-105.0689213
39.88398834,-105.0693735
39.88472928,-105.0698831
39.88517735,-105.0702326
39.88556281,-105.070508
39.8859944,-105.0708187
39.88640559,-105.0711338
39.88684396,-105.0714583
39.88729327,-105.0717917
39.88756699,-105.0720063
39.88798889,-105.0723014
39.88832436,-105.0725642
39.88864894,-105.0727991
39.88910994,-105.0731424
39.88965877,-105.0735233
39.89062303,-105.0742501
39.89140098,-105.0748176
39.89201058,-105.0752749
39.89281301,-105.075849
39.89339879,-105.0762836
39.89396936,-105.0766542
39.89465975,-105.0771344
39.89538048,-105.0776039
39.8960322,-105.077958
39.89663719,-105.0782968
39.89720434,-105.078604
39.89788303,-105.0789942
39.89845528,-105.0793365
39.89931689,-105.0798756
39.89998402,-105.0803071
39.9007938,-105.0808827
39.90147143,-105.0813417
39.90231992,-105.0819271
39.90310182,-105.0824919
39.90380371,-105.083014
39.90449743,-105.0834578
39.90512992,-105.0838954
39.90592025,-105.0844723
39.90670417,-105.085005
39.90784193,-105.0857855
39.90904129,-105.0865839
39.91009157,-105.0873485
39.9110043,-105.0879654
39.91164596,-105.0884375
39.91234061,-105.0890115
39.912752,-105.0893333
39.91301148,-105.0896001
39.91346622,-105.0900507
39.91387526,-105.0905078
39.91433371,-105.091052
39.91476354,-105.0915645
39.91514207,-105.0920634
39.91554118,-105.0926642
39.91599377,-105.0933401
39.91637246,-105.0940075
39.91671396,-105.0946191
39.91706368,-105.0953111
39.91732289,-105.0958958
39.91765203,-105.0965825
39.91802273,-105.0974097
39.91842182,-105.098268
39.91889496,-105.0993194
39.91932696,-105.1002206
39.91972107,-105.1010792
39.92019832,-105.1021199
39.92071259,-105.1032411
39.92112106,-105.1041608
39.92176698,-105.10562
39.92233094,-105.1067987
39.92317376,-105.1085474
39.92369623,-105.1095077
39.92404592,-105.1100763
39.92441617,-105.1106926
39.9247246,-105.1111499
39.92500435,-105.1115254
39.92552064,-105.1121973
39.92598962,-105.1128035
39.92645112,-105.1133829
39.92684604,-105.1138818
39.92711798,-105.1142103
39.92738126,-105.1145644
39.92766511,-105.1149131
39.92799421,-105.1153208
39.92825337,-105.1156473
39.92850842,-105.1160013
39.92891568,-105.1164949
39.92920363,-105.1168468
39.92948336,-105.1171794
39.92977131,-105.1175495
39.93007221,-105.1179457
39.93051236,-105.1184929
39.93078797,-105.1189113
39.93124869,-105.1195751
39.93160656,-105.1201706
39.93197923,-105.1207981
39.93232476,-105.1214632
39.93283959,-105.1225162
39.93323526,-105.1234589
39.93393373,-105.1250165
39.93434962,-105.1259108
39.93484628,-105.1270472
39.93508074,-105.1275675
39.9354098,-105.1283132
39.93566071,-105.1288603
39.93596272,-105.1295444
39.93633702,-105.1303598
39.93683883,-105.1314327
39.93725359,-105.1323989
39.93778007,-105.1335308
39.93820372,-105.1344749
39.93865205,-105.135462
39.93913537,-105.1364586
39.93949732,-105.1371399
39.94001967,-105.1379982
39.94051671,-105.1388003
39.94090744,-105.139385
39.94133649,-105.1400732
39.9420439,-105.1411175
39.94247872,-105.1417739
39.94307097,-105.1427127
39.94359455,-105.1435292
39.94408397,-105.1442641
39.94462685,-105.1451171
39.94507593,-105.1458091
39.94562703,-105.146662
39.94601361,-105.1472789
39.94631384,-105.1477349
39.94671687,-105.1483679
39.94710345,-105.1489656
39.94751297,-105.1495772
39.94787899,-105.1501351
39.94826317,-105.1507059
39.94861684,-105.1512585
39.94905687,-105.1518968
39.9494975,-105.1524816
39.94990874,-105.1530287
39.95041045,-105.1536715
39.95101497,-105.1545084
39.95158318,-105.1552035
39.95215479,-105.1559653
39.95269166,-105.1566494
39.9532638,-105.1573706
39.95386626,-105.1581644
39.95441729,-105.1588725
39.95494274,-105.1595854
39.95539096,-105.160256
39.95579102,-105.1609043
39.95614466,-105.1615266
39.9565004,-105.1621591
39.95686637,-105.1629262
39.95722657,-105.1638102
39.95767888,-105.1648563
39.9578496,-105.1653026
39.95810454,-105.1660107
39.9585404,-105.1671104
39.9589184,-105.1681016
39.95932548,-105.1691906
39.95977075,-105.1703323
39.96009558,-105.1711477
39.96037518,-105.1719201
39.96068356,-105.1727355
39.96099194,-105.1734812
39.96138219,-105.1744729
39.96168234,-105.1753741
39.96204006,-105.1761788
39.96236077,-105.1770532
39.96270204,-105.1779168
39.96307007,-105.1788208
39.96341133,-105.1797113
39.96376904,-105.1806286
39.96410777,-105.1814848
39.96442847,-105.1823163
39.96478206,-105.1832176
39.96512195,-105.1840955
39.96582912,-105.1859838
39.96624087,-105.1869609
39.96662734,-105.1879212
39.96703437,-105.1889726
39.96730744,-105.189755
39.96759935,-105.1903826
39.96799961,-105.1914793
39.96851764,-105.1928365
39.96888251,-105.1937724
39.96933063,-105.194958
39.96970419,-105.1959115
39.97017698,-105.1971453
39.97076487,-105.1986581
39.97134596,-105.2000869
39.97181873,-105.2013261
39.97249047,-105.2030599
39.9732099,-105.2048516
39.97353716,-105.20575
39.97388248,-105.2066244
39.97423191,-105.2075203
39.97458424,-105.2083758
39.97492956,-105.2091751
39.9753242,-105.2100066
39.97566453,-105.2107626
39.97600573,-105.2115029
39.97629759,-105.2121251
39.97653064,-105.2126291
39.97674441,-105.2131173
39.97698283,-105.2136054
39.9772007,-105.2141043
39.97740198,-105.21452
39.97761985,-105.2149545
39.97786239,-105.2154909
39.97821381,-105.216317
39.9786701,-105.2172504
39.97899073,-105.2180068
39.97929903,-105.2186558
39.97958649,-105.2193013
39.97989067,-105.2200255
39.98031406,-105.2208999
39.98066757,-105.221667
39.98100875,-105.2224234
39.98131703,-105.2230778
39.98166643,-105.2238235
39.98207336,-105.2247354
39.98249674,-105.2256581
39.9828399,-105.226378
39.9831564,-105.2270646
39.98355511,-105.2279497
39.98392915,-105.2287222
,
,
,
,
,
https://maps.co,
Created with Maps.co Map Maker,
