latitude,longitude
39.922425889676774,-105.10704590181835
39.922570095380514,-105.10736289798143
39.922716330870465,-105.10768210170764
39.92286292608701,-105.10799871980971
39.923012320490855,-105.10831307957773
39.92316628120667,-105.10862281424501
39.92332688371697,-105.10893053441049
39.92349433122653,-105.10924116096429
39.92366427707542,-105.10954490584946
39.92383908950375,-105.10984014912731
39.92401675607495,-105.1101300572694
39.92419676979633,-105.11041367719432
39.924382271577834,-105.1106947609739
39.92457614772286,-105.11097689710064
39.924775891227306,-105.11125856195113
39.92497642591008,-105.11153392887427
39.92518028131884,-105.11180123735993
39.925384897842804,-105.11206345148832
39.92558828761099,-105.1123232696897
39.925794844525036,-105.11258498050893
39.92600348443828,-105.11285069434291
39.92621332925482,-105.11311817332422
39.92642328959921,-105.1133848737783
39.926629964912074,-105.11364799479132
39.92683875117314,-105.11391482535271
39.927050081296834,-105.114183835631
39.92726260135454,-105.11445450453587
39.92747641456422,-105.11472744256692
39.927691590500274,-105.11500136077905
39.927903361800574,-105.11527139663662
39.928111260708214,-105.11553543425096
39.92831522900192,-105.11579324453722
39.92851953020647,-105.11605268422203
39.92872421868993,-105.1163121138282
39.92892910853091,-105.11657274063187
39.92913258525495,-105.11683434668068
39.92933243630667,-105.11708905568987
39.92952852800287,-105.11734006220671
39.92972113093988,-105.11758528799997
39.92991327391979,-105.11782990360902
39.93010578406463,-105.11807769428206
39.93029884505353,-105.11832741361336
39.930490954032116,-105.1185834785489
39.93068385060856,-105.11884812500912
39.93087675352787,-105.1191225776
39.93106660677489,-105.11940132935395
39.93124862843853,-105.11968155979368
39.931420562723375,-105.11995934049993
39.93158175008521,-105.12022735079765
39.93173293593174,-105.12048634089079
39.931867672679125,-105.1207244761212
39.93198823088979,-105.12094061662954
39.932106564116886,-105.12115779222486
39.93222053920863,-105.1213781077192
39.93233254781276,-105.121597418244
39.932442157602125,-105.12181774927124
39.93255231312572,-105.12204444734124
39.93266157116795,-105.12227804349293
39.93276655454158,-105.12250723490892
39.932867139188446,-105.12272718738848
39.93296824260529,-105.12295081620144
39.93306681466448,-105.12316896489747
39.93315419231072,-105.12336152159261
39.93323572455466,-105.12354037149659
39.93331654175664,-105.12371929314291
39.93339170994288,-105.12388760267312
39.93346540867362,-105.12405337099844
39.933539130325535,-105.12421869535284
39.933612463763005,-105.12438294286154
39.93368620776031,-105.12454591961378
39.93376306980306,-105.12471431629623
39.933844055917646,-105.12489274280756
39.93392754265519,-105.1250780842864
39.93401114547297,-105.12526426748683
39.934097878197115,-105.12545658511783
39.93418857547364,-105.12565596320594
39.93427810426767,-105.12585415866943
39.934363894028984,-105.12604335523072
39.93444207391328,-105.12621737469665
39.93451156316787,-105.12637125042134
39.9345818966394,-105.12652372332649
39.93464728364971,-105.12666788694382
39.934701631289215,-105.12679352456384
39.9347548672583,-105.1269106408239
39.9348069006108,-105.12702673190422
39.93485020046685,-105.12712400884952
39.934888595579025,-105.12720908017897
39.93492535407921,-105.12729002501237
39.93496183123537,-105.12736749922212
39.93499479537646,-105.12743611246815
39.93502902378475,-105.12751509005787
39.93505690271479,-105.12758432680948
39.935090771139286,-105.12765496084923
39.93512677943342,-105.12773399419429
39.93516594863015,-105.12782059991939
39.93519636051314,-105.12788926547782
39.93522450399651,-105.12795357334939
39.93525355125893,-105.12801777531851
39.9352821253511,-105.12807975315465
39.93531291984189,-105.12814697169442
39.935353405073144,-105.12823529691055
39.93539214261066,-105.12832149681506
39.93543102370557,-105.12840743492089
39.93547398378683,-105.12850312317049
39.93551508295058,-105.12859517715408
39.93555859334172,-105.12869212910066
39.935600869443384,-105.12878692586315
39.93564556630487,-105.12888520585518
39.9356911831709,-105.12898701114268
39.935735577919445,-105.12908570287733
39.93578122451978,-105.1291863991925
39.935829340660355,-105.12929248998424
39.935879699436285,-105.12940294284392
39.9359281587778,-105.12951005675606
39.93597486140452,-105.12961433084016
39.936021353466806,-105.12971776411342
39.93606909872108,-105.12982492595634
39.93611947665626,-105.1299375061933
39.93617389275793,-105.13005959712905
39.93623353119772,-105.13019267053575
39.936298865473795,-105.13033826864292
39.93636948000638,-105.13049557657538
39.93644494463181,-105.1306637660967
39.93652514545512,-105.13084328278636
39.93661020539773,-105.13103199898292
39.93669745649292,-105.13122473367675
39.93678284606928,-105.13141231783011
39.936868921525786,-105.13160066478264
39.936956982116065,-105.131794003563
39.93704095227798,-105.1319791706199
39.93711835326393,-105.13215216409009
39.93719354722566,-105.13232170127284
39.93726757770804,-105.13248812405439
39.93733821889018,-105.13264544806125
39.93740359630572,-105.13279096826979
39.93746654962061,-105.13293056089523
39.937528781514665,-105.13306776602504
39.93759003074775,-105.13320267556523
39.93765321789847,-105.13334321957817
39.93771821121203,-105.1334899353729
39.93778337742384,-105.13363425650394
39.93785018154591,-105.13378275411938
39.937915005759955,-105.13392677182247
39.937978547959304,-105.13406789231979
39.93804526355249,-105.13421499888287
39.938111699664624,-105.1343654796952
39.93816770976548,-105.13449208856768
39.93821195786905,-105.13458949187513
39.93824422648287,-105.13466129537919
39.93826783849856,-105.13471358687046
39.93828011276126,-105.13474028479614
39.93828465603799,-105.13474954313361
39.93828181319115,-105.13474398488958
39.93828166087084,-105.13474404601406
39.93828152349796,-105.13474377185736
39.93828156714295,-105.1347435202627
39.938281421258516,-105.13474341154414
39.93828145101342,-105.13474314211619
39.93828149015845,-105.13474302616864
39.938281438311265,-105.13474290589413
39.93828205250651,-105.13474444730502
39.93829379166264,-105.134769308404
39.93831630470826,-105.13481811074863
39.93834765969599,-105.1348873172736
39.938388439366406,-105.13497782542156
39.93843604903317,-105.13508397180274
39.9384905778102,-105.13520413787491
39.93855091129296,-105.13533656456055
39.9386187747224,-105.13548142602548
39.938688542376006,-105.13563411183802
39.93876109223775,-105.13578894479564
39.93883212806393,-105.13593632990084
39.93890168775093,-105.13607748992149
39.93897032088225,-105.1362134923064
39.939038311632316,-105.13634854916734
39.93911021723426,-105.13648832253054
39.93918080813832,-105.13662205476251
39.939248774610554,-105.13675105847894
39.9393190581242,-105.1368797593796
39.93939409129367,-105.13701472621737
39.9394753290857,-105.13715909070386
39.93956120725943,-105.13730823460241
39.939652112926794,-105.13746398749062
39.9397454115217,-105.13762029812108
39.93981363364675,-105.13773345961175
39.93986928817141,-105.1378235829102
39.939914976205806,-105.1378960543807
39.93994812201214,-105.13794820760548
39.93997502197952,-105.13799121641227
39.93999793378135,-105.13802778978192
39.94002039800847,-105.13806332843387
39.94004303988016,-105.13809923183392
39.94006827424187,-105.13813916547035
39.9401002970714,-105.13819032906154
39.94014269933561,-105.13825734582427
39.94019391739967,-105.13833861352256
39.94024275537822,-105.13841515843691
39.940296412425255,-105.13849940353244
39.94035720112207,-105.13859387115843
39.940417064394026,-105.13868674314743
39.94047806267083,-105.1387814165995
39.94053928525867,-105.13887648490575
39.9406008411695,-105.13897053719667
39.940658869274024,-105.13905800147495
39.94071976486646,-105.13914913801469
39.940786099222336,-105.13925144901438
39.94085647953145,-105.13936203994783
39.94093227106036,-105.13948042529161
39.941011622469134,-105.13960520131467
39.94109626042551,-105.13973600617581
39.94118539157394,-105.13987349551823
39.94128062130094,-105.14001820903182
39.9413797543068,-105.14017035676335
39.94148282070733,-105.1403297826982
39.94158956930893,-105.14049657417408
39.941700259888414,-105.1406666511752
39.941807916093914,-105.14083054818809
39.94191626407803,-105.14099887742647
39.942028602153016,-105.14117339926167
39.94214257228254,-105.14134894532154
39.94225326318115,-105.14151965154582
39.94236166809515,-105.1416866520991
39.94247025022845,-105.14185368805668
39.94257896777363,-105.1420218009159
39.94268485855724,-105.14218427989746
39.94278735397829,-105.14234310926507
39.9428871565139,-105.14249835390787
39.94298379387484,-105.14264949930241
39.943079871607495,-105.14279756087724
39.9431779550516,-105.14294908268513
39.94327258752221,-105.1430951164379
39.94335773368102,-105.14322582558457
39.943433031568105,-105.14334195980787
39.9435046868133,-105.14345216588755
39.94357138228184,-105.14355489618757
39.943636425075326,-105.1436541051166
39.94370252767998,-105.14375506422152
39.94377169790197,-105.1438619212022
39.943842231371235,-105.14397039072242
39.94391668423829,-105.14408429734588
39.94398865480438,-105.14419414846888
39.94406234171776,-105.14430795433934
39.94414139877963,-105.14443035859718
39.94422623898407,-105.14456297519312
39.94431747631679,-105.14470237773608
39.94441408671411,-105.14485108250754
39.94451140140577,-105.14500217955309
39.94460769671212,-105.14515106334186
39.9447086161871,-105.14530804440211
39.94480815334854,-105.14546065334513
39.94490771998432,-105.14561309193752
39.9450111515983,-105.14577151600245
39.9451184386626,-105.14593581310132
39.945228787915404,-105.14610464744644
39.94534328774345,-105.14628133924086
39.94546139505074,-105.14646444255959
39.945583817921325,-105.14665329683868
39.94570730690982,-105.14684503865062
39.94583039686864,-105.1470357951463
39.945955618724625,-105.14723092819588
39.94607705970806,-105.14742141179067
39.94620034154267,-105.1476118551213
39.9463261470899,-105.14780857581144
39.946456218519,-105.14800865222607
39.94658926180588,-105.14821208852707
39.94672351696024,-105.14841798092843
39.946854244238146,-105.14861984247992
39.9469851560032,-105.14882214082651
39.94711879149884,-105.14902940598455
39.94725455523174,-105.14924074369499
39.947390488360305,-105.14945212926203
39.94752724570946,-105.1496614382301
39.94766238015323,-105.14986867989566
39.94779675084467,-105.15007629130461
39.947933646900076,-105.15028797086356
39.94806885290718,-105.15049578820982
39.94820563923904,-105.15070485411125
39.948341767908154,-105.15091059908362
39.94847667985833,-105.1511101574341
39.948613408628496,-105.15131130279907
39.94875420776241,-105.15151574799643
39.94889877288701,-105.1517233816014
39.9490484198101,-105.15193747995654
39.9492021958965,-105.15215420988655
39.949365484605686,-105.15237994048296
39.94953658838716,-105.15261211677394
39.949712140506485,-105.15284449406835
39.949890095282825,-105.15307640980969
39.950065286138944,-105.15330142589029
39.95023855677908,-105.15352309768834
39.95041740117802,-105.15373817055384
39.95059942642894,-105.15395482258343
39.95077794684738,-105.15416758596008
39.95095029702904,-105.15438454277003
39.9511198614021,-105.154600826968
39.95128739495541,-105.15481536789234
39.95144714471122,-105.15502154052817
39.951606481536125,-105.15522662918002
39.951764883217194,-105.15543156623683
39.951922429489464,-105.15563604789214
39.952080416654766,-105.1558395779979
39.952236796561465,-105.15604265334001
39.952391300153195,-105.1562431099842
39.95254662783763,-105.15644466837274
39.95270244569477,-105.1566476934087
39.95285876346715,-105.15685055863673
39.95302084408118,-105.15706114566115
39.95318918860497,-105.15727868312806
39.95335984011989,-105.15749775159789
39.953529355258446,-105.15771527731484
39.95369818502755,-105.15793084069027
39.95386789092143,-105.15814910284563
39.95404202874313,-105.1583761769935
39.954220124799576,-105.15860928453644
39.9544008935008,-105.15884705064057
39.954584411073796,-105.1590888065993
39.954762809104324,-105.15932941985398
39.95493738333169,-105.15956845934367
39.955105518156294,-105.15980825957
39.95526644261889,-105.16004962237261
39.955422420526865,-105.16029089663348
39.955574224683865,-105.16052952579429
39.95572134613024,-105.16076719715669
39.95587018831873,-105.16099763377424
39.95601389890671,-105.1612261728346
39.9561558815726,-105.1614509198095
39.95629400625123,-105.16167139388193
39.95643135137747,-105.16188640651552
39.956567958445135,-105.1620944948162
39.95670252223812,-105.16229830855548
39.95683442039305,-105.16249763892746
39.956966643134,-105.16268984047177
39.95710110315646,-105.1628683038507
39.957229854082485,-105.1630450790631
39.95735312940316,-105.16321865061109
39.95745915772308,-105.16336822049394
39.9575506168885,-105.16349700915042
39.95762886486524,-105.16360660778669
39.95770567250858,-105.16371602993011
39.95778323386364,-105.16382563023997
39.957866065503104,-105.1639423218779
39.957957442166034,-105.16407039861892
39.95805795940572,-105.16421215488194
39.95816273838827,-105.1643645151402
39.958258223218756,-105.1645128519624
39.95834274195789,-105.1646665357268
39.95841571745551,-105.1648170300166
39.95847301043417,-105.16494807991171
39.95853734479698,-105.16505287481829
39.95862021939394,-105.16513950894146
39.95871797567727,-105.16520280073775
39.958824736740354,-105.16523816804946
39.958937820320074,-105.16525287077529
39.95905315921996,-105.16526369215293
39.95917349661417,-105.16526415787352
39.959307467031124,-105.16526408724286
39.95945372654385,-105.16526857448741
39.95960070478178,-105.16525688454097
39.95974564468395,-105.16524118818552
39.95988746049963,-105.16519985802994
39.96003068409523,-105.16516138046092
39.96017451818285,-105.16511737412408
39.96031514717842,-105.16507334288805
39.96044548289272,-105.16503112529738
39.960567949668416,-105.16499145667086
39.96067967817395,-105.16495317326518
39.960775788549576,-105.16491900616667
39.960853514868994,-105.16488760159433
39.96091237221888,-105.1648601396992
39.960959478769446,-105.16483835015077
39.960988426706294,-105.1648249604977
39.9610062117665,-105.16481673415335
39.96101397442199,-105.16481314359612
39.961016121409955,-105.16481215052306
39.96101478547038,-105.16481276845172
39.961014713880616,-105.16481280156286
39.96101474145215,-105.1648127888159
39.96101476243687,-105.16481277910952
39.961015034062136,-105.16481265347122
39.96101504703935,-105.16481264748504
39.96101534878194,-105.16481250790922
39.96101534276302,-105.16481251069304
39.96101541860589,-105.16481247561171
39.961015313766275,-105.16481252408872
39.961015763666005,-105.16481231599099
39.961015729333816,-105.16481233187109
39.96101590775455,-105.1648122493439
39.96101602349434,-105.16481219580743
39.96101627164547,-105.16481208102697
39.96101660488297,-105.16481192689054
39.96101675661992,-105.1648118567115
39.961017097042756,-105.1648116992514
39.96101777667978,-105.16481138488479
39.9610178287541,-105.16481136079813
39.96101766513437,-105.16481143647916
39.96101773380133,-105.16481140471774
39.96101806821258,-105.16481125003422
39.96101828354263,-105.16481115043504
39.961018424691666,-105.16481108514763
39.96101862983646,-105.16481099025941
39.9610184480701,-105.16481107443894
39.9610184480647,-105.16481107441922
39.961019022390616,-105.1648108086895
39.961019231609406,-105.16481071191703
39.961019412156915,-105.16481062840688
39.96101933137329,-105.16481066577266
39.96101923719432,-105.16481070933087
39.9610189254089,-105.16481085354482
39.961020385305396,-105.16481017828073
39.96103627252719,-105.16480005651486
39.96107590732215,-105.16478022785661
39.961133346109726,-105.1647900713326
39.96119563207718,-105.16475902043899
39.9612709418827,-105.16472193084574
39.96135768635353,-105.16467902355835
39.96145611999764,-105.16462504788537
39.96156402893359,-105.164562047124
39.9616753332714,-105.1644895546601
39.961789856305494,-105.16440315639585
39.96190849851804,-105.16430654274008
39.96202689693914,-105.16420845345975
39.9621191873829,-105.1640496709641
39.962240185225625,-105.16395488678594
39.96235563641164,-105.16386060659524
39.962470623188445,-105.16376612818014
39.962588434283106,-105.16367848416985
39.96270727407623,-105.16359374426924
39.96283104854413,-105.16352548934591
39.96295546277383,-105.16346720629396
39.96308816756549,-105.1634139775714
39.96321620292005,-105.163367316274
39.963347020841084,-105.1633399676542
39.9634719145809,-105.16332653507521
39.96359687929271,-105.16331764939133
39.963730227210846,-105.16331109666027
39.96386499476618,-105.1633088394096
39.964002644569696,-105.16331317257638
39.96413654223692,-105.16331167072946
39.96427249824817,-105.16330964811
39.96441468098772,-105.16330660696023
39.96455531683731,-105.16330352041693
39.96470051619192,-105.16330098750454
39.96483860700599,-105.16330746286513
39.9649747919292,-105.16331356365589
39.96510844688869,-105.16331733925905
39.965246247587196,-105.16332041266179
39.96539189606761,-105.16332307097868
39.96554518942615,-105.16332427797028
39.965696453886494,-105.16332373257
39.965846468203914,-105.16332319167788
39.96599877339107,-105.16332468830467
39.96614836948403,-105.16332609086379
39.966293883237576,-105.16332723792145
39.966436139131666,-105.16332835929816
39.96657569089449,-105.16332930971355
39.96671145812438,-105.16332990353695
39.96684264415054,-105.16332990808621
39.966970336705444,-105.16333113301044
39.96709489381912,-105.16333169925475
39.96721098674616,-105.16333216671539
39.96732478988112,-105.16333262495367
39.9674353660458,-105.16333392685057
39.9675430278027,-105.1633340667205
39.96765050799544,-105.16333493862726
39.96775701893625,-105.16333580192696
39.967856546338865,-105.16333661046515
39.96795594883217,-105.16333686866328
39.9680550396489,-105.16333765935214
39.968155947170104,-105.16333846453706
39.96826332495731,-105.16333931863937
39.968374501145284,-105.16334012241151
39.96849075361234,-105.16334096288374
39.96861099296147,-105.16334183218
39.968735990386854,-105.16334331663994
39.96886998007435,-105.16334339075776
39.96900777182029,-105.16334417597581
39.969151053948266,-105.1633449924813
39.96929775139889,-105.1633458284492
39.969445096450514,-105.1633466373069
39.96959058743431,-105.16334742821162
39.969742634844785,-105.16334825475782
39.96989857347877,-105.1633493230852
39.97005433665343,-105.16337107829906
39.97021513828423,-105.16336766580983
39.970377782003546,-105.16336662093177
39.97054279817566,-105.1633672188123
39.97071347650488,-105.16336859861515
39.970878500179,-105.16337659878525
39.971033339892884,-105.16339670549948
39.97116693393111,-105.1634264472413
39.97129365466774,-105.16346510347482
39.971408846205854,-105.16350584001577
39.97150875829068,-105.16354606569388
39.97158443873337,-105.16357946650494
39.97165332795135,-105.16361245256162
39.97171545208756,-105.16364460433579
39.9717742059309,-105.16367655777717
39.971839827412545,-105.16371451764252
39.97190734802935,-105.16375814389382
39.97196645457576,-105.16380031503157
39.97203361584653,-105.16384925729646
39.97210328341023,-105.16390448568306
39.972173070242455,-105.16396429994192
39.972247016142326,-105.16403494188377
39.97232337317817,-105.16411242736712
39.97239793269879,-105.1641930746308
39.97246928555954,-105.1642705160681
39.97253904170068,-105.16434798143642
39.972607176392216,-105.16442397141175
39.97268368267937,-105.1645110062989
39.972756060628264,-105.1645998603231
39.97282090916411,-105.16468274809478
39.97290137911662,-105.1647439606085
39.97298067892777,-105.16482629168071
39.97305662827398,-105.16492870952167
39.973148963987114,-105.16502166961746
39.97324991285242,-105.16512238648667
39.9733691100754,-105.1652033430115
39.9734859899347,-105.1652974801283
39.97361161803726,-105.16538710996254
39.97374508079922,-105.16546648962668
39.973885982978764,-105.16554295507797
39.974031653951464,-105.16560552914268
39.97419014788808,-105.16566498872675
39.974361482678106,-105.16570902726681
39.97454191182861,-105.16574239795996
39.974725492923454,-105.16575671153538
39.97490196862848,-105.16576075784688
39.975073506717585,-105.16576158374268
39.97524714896299,-105.16576241976902
39.975420594949114,-105.1657631788393
39.975596002442444,-105.16576380176235
39.97576299386865,-105.1657643947971
39.97592946075595,-105.16576498596946
39.97609775349597,-105.16576558362594
39.976256759193454,-105.1657656480834
39.97641206362262,-105.16576564808167
39.97657083573798,-105.16576564808008
39.97673389872569,-105.16576564807858
39.97688966484689,-105.1657656480772
39.97704051600092,-105.16576564807592
39.97719428302331,-105.16576595640119
39.97735191139912,-105.16576661176573
39.97750796545839,-105.16576698952406
39.9776646867071,-105.16576814094803
39.97782793207642,-105.16576974576893
39.97799722883439,-105.16577033513043
39.978173995570764,-105.16577095049668
39.978355091523675,-105.16577101348852
39.978531695393144,-105.16577235459266
39.978714354471116,-105.16577235459219
39.97890293826208,-105.16577235459211
39.979096988300974,-105.16577369569642
39.97929628259022,-105.16577369569634
39.97949912453442,-105.16577369644574
39.979696927602895,-105.16577369644547
39.979891589166876,-105.16577451583066
39.98008998943254,-105.1657763016856
39.98029440086236,-105.16581226768663
39.98049562435872,-105.1658122489026
39.98069310440571,-105.16581353169656
39.98088835249916,-105.16581448739146
39.98108790604689,-105.1658144660424
39.9812884778206,-105.16581463958931
39.98148452593026,-105.16578145084465
39.981681694929925,-105.1657817443808
39.98188036994948,-105.16578174438108
39.982076590694625,-105.16578174438126
39.98227007196649,-105.16578181450365
39.98246163462803,-105.16578215139474
39.98265075560861,-105.16578248399185
39.982838129337146,-105.16578281351624
39.983023984959125,-105.16578389389444
39.98320373645373,-105.16577606637604
39.98337677218889,-105.16574480698422
39.98353922958581,-105.16568678843339
39.98369358258876,-105.16560832965928
39.98383618457553,-105.1655086367171
39.983970201816305,-105.16539003963202
39.984104128811,-105.16526587989887
39.98424472665463,-105.16513535883199
39.98438432123115,-105.16500627237878
39.98452264732606,-105.16487835879278
39.984655205550105,-105.16475565338492
39.98478269641267,-105.1646366256782
39.98491625779207,-105.16453003595365
39.985049689211486,-105.16443665570014
39.98518185556473,-105.16436704692352
39.98531233096275,-105.1643091659887
39.98544357020209,-105.1642640044062
39.98557284544945,-105.16423539681989
39.98569014763473,-105.16421593053676
39.985799664984924,-105.16421038393929
39.98588581891541,-105.16421227202353
39.98596869206936,-105.16422065829738
39.986035934514994,-105.16423274456781
39.98608767703464,-105.16424175219412
39.986131944052374,-105.16425054397075
39.98616815749979,-105.16425773625244
39.986197858164104,-105.1642636350357
39.98621892628332,-105.16426781931
39.98623071887644,-105.16427016138618
39.986239802466805,-105.16426927603533
39.986250928736936,-105.164270183658
39.9862604394218,-105.16427095949113
39.98626851443592,-105.1642716182066
39.98627321184941,-105.16427169600631
39.98627803098098,-105.16427186417366
39.98628284284521,-105.16427203208973
39.98628950750739,-105.16427226465885
39.9862973525809,-105.1642725384214
39.98630362472956,-105.1642727572945
39.98630925081766,-105.16427295362399
39.98631629391248,-105.1642731994006
39.986321956437514,-105.16427339700282
39.98632412900639,-105.164273472814
39.986323624017565,-105.16427345519477
39.98632375931299,-105.16427345991464
39.986323868627586,-105.16427346372888
39.986324362245355,-105.16427348095414
39.986324568609845,-105.16427348815671
39.986324795722496,-105.16427349607902
39.98632492991837,-105.16427350076367
39.98632496753293,-105.16427350207404
39.98632485021796,-105.16427349798164
39.98632479143602,-105.16427349593178
39.986324636716596,-105.16427349053389
39.986324661622234,-105.1642734914001
39.98632482141863,-105.16427349697967
39.98632527399369,-105.16427351277135
39.98632881110124,-105.16427363619897
39.986357136851204,-105.1642746246615
39.986407469132814,-105.16427638105995
39.98645958490041,-105.16427819120996
39.98652429905294,-105.16427943334459
39.986594396642595,-105.1642807788098
39.98665624555254,-105.16428196594836
39.98671576952146,-105.16428310846273
39.986773981619244,-105.16429391881974
39.98682354788655,-105.16429293830349
39.98685616197139,-105.16430991598492
39.98687114425595,-105.16456300263472
39.9868693814693,-105.16467243295939
39.98686998109379,-105.16479987326542
39.98686926577126,-105.16493899517448
39.986867855044615,-105.16508815374755
39.98686543615973,-105.16524234991806
39.98686300164136,-105.16539914717625
39.986859549092074,-105.16556273796496
39.98685569887534,-105.16573663783568
39.98685128942712,-105.16592702655046
39.98684712212575,-105.16612506878427
39.98684338120019,-105.16632726532758
39.986839028366774,-105.16653482815204
39.986834675777466,-105.16674753791253
39.98683015251938,-105.16696663408598
39.98682289909539,-105.1671915419888
39.986816487844116,-105.16742195985503
39.98681310640899,-105.16765769841543
39.98681257602261,-105.16789930594852
39.98681245465626,-105.1681476647535
39.98681257743358,-105.16840089508273
39.986813077616084,-105.16865920844866
39.98681273382114,-105.16892273491196
39.986813148168935,-105.16919098972272
39.9868131903435,-105.16945812283275
39.98681307925025,-105.16971396969613
39.98681252298222,-105.16997313152324
39.986812042485745,-105.17023408588865
39.98681192419291,-105.17049131469481
39.986812813121006,-105.17074710420246
39.986812951898706,-105.171002447754
39.98681193526903,-105.17125949939636
39.98681149648321,-105.17151755790415
